metadata: item UID,metadata: item ID,metadata: item n,metadata: file URL,metadata: ms ID,metadata: shelfmark,metadata: collection,metadata: ms type,metadata: part name,metadata: part ID,metadata: nest level,locus: locus,locus: from,locus: to,locus: inferred end,length: est fols,length: est cols,length: est lines,length: est % of ms,length: est % of part,work: title,work: title type,work: work ID,work: standard title(s),work: class(es),work: associated subject(s),work: subject URI(s),work: theology,work: documents,work: bible,work: literature,work: science,work: liturgy,work: history,work: law,work: philosophy,work: hagiography,work: medicine,work: christian literature,work: sermons,work: classical literature,work: monasticism and religious orders,work: grammar,work: clergy,work: rhetoric,work: geography,work: natural history,work: politics and government,work: music,work: indexes,work: conduct,work: heraldry,work: magic,work: bibliography,work: recreation,author: name(s),author: standard name(s),author: ID(s),language: text lang(s),language: main,language: other,paratext: incipit,paratext: explicit,paratext: rubric(s),paratext: rubric note(s),paratext: final rubric(s),paratext: final rubric note(s),bibliography: note(s),bibliography: bibl,bibliography: repertory/ies,bibliography: edition(s),bibliography: commented on,bibliography: related,bibliography: commentary/ies,bibliography: bible,bibliography: ms(s),bibliography: IMEV,bibliography: IMEV URI(s),bibliography: WIC,bibliography: WIC URI(s)
Persian_MS_581_item_1,Persian_MS_581-item1,,manuscript_7080,Persian_MS_581,,,manuscript,,Persian_MS_581,1,,,,,,,,,,Dīvān; دیوان,,work_20637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faṣīḥī Harawī Faṣīḥī Ansarī Hiravī فصیحی هراوی,,person_236021567,Persian,fa,,,,,,,,,,,,,,,,,,,,
Arabic MS 139_item_1,manuscript_13839-item1,,manuscript_13839,Arabic MS 139,,,manuscript,,,1,,,,,,,,,,Sīrat Bani Hilal; سيرة بني هلال; Adventures of Banū Hilāl,supplied,work_11229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arabic,ar,,الحمد الله الذى خلق الانسان من صلصال ... اما بعد فقد قال الاصمعي وابو عبيدة وجهينة اليمنى وابو عمر الغسامي يروون ذلك عن كعب الاحبار ووهب بن منبه واوس وخزرج رواة هذه السيرة اليمانية,,,,,,,Catalogue no. Arabic MS 623 [139],,,,,,,,,,,
Persian_MS_218_item_1,Persian_MS_218-item1,,manuscript_6700,Persian_MS_218,,,manuscript,,Persian_MS_218,1,,,,,,,,,,Tīmūrnāmah; Ẓafarnāmah; تيمورنامه; ظفرنامه,alt,work_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hātifī, d. 1520 or 21 هاتفى",,person_79269545,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_556_item_1,Persian_MS_556-item1,,manuscript_7053,Persian_MS_556,,,manuscript,,Persian_MS_556,1,,,,,,,,,,Risālah dar mu’ammā; رساله در معمی,,work_20891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‘Abd al-Majīd ibn Quṭb al-Dīn عبدالمجید ابن قطب الدین,,person_f5642,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_57_item_1,Persian_MS_57-item1,,manuscript_7068,Persian_MS_57,,,manuscript,,Persian_MS_57,1,,,,,,,,,,Riyāz̤ al-shu‘arā’; ریاض الشعراء; Riyāḍ al-shuʻarāʼ; تذکره داغستانی; Taẕkirah-i Dāghistānī,alt,work_21201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ʻAlī Qulī Khān Vālih, 1712-1756 علی قلی خان داغستانی Wālih واله",,person_70348954,Persian,fa,,,,,,,,,,,,,,,,,,,,
Arabic MS 7_item_1,manuscript_13707_item_1,,manuscript_13707,Arabic MS 7,,,manuscript,,,1,folios 1-19,,,,,,,,,Miʾah kalimah; Ṣad kalimah; مائة كلمة ؛ صد کلمه; A Hundred Sayings,supplied,work_4613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ʻAlī ibn Abī Ṭālib, Caliph, ca. 600-661",,person_34436377,Arabic,ar,,لو كشف الغطاء ما ازددت يقينا حال خلد وجحيم دانستم بيقين آنجنانكه مى بايد,اللهم اغفر رمزات الالحاظ اين كناهان كه ياد خواهم كرد يا رب از ما بفضل در كذاران,,,,,,Catalogue no. Arabic MS 147A [7A],,,,,,,,,,,
Arabic MS 7_item_2,manuscript_13707_item_2,,manuscript_13707,Arabic MS 7,,,manuscript,,,1,folios 25b-180,,,,,,,,,Dīwān ʻAlī; Lights of Minds from the Poetry of the Apostle's Executor; ديوان علي ؛ انوار العقول من اشعار وصي الرسول; الناس من جهة التماثل افكاء ابوهو آدم والام حواء آدمى از ره تماثل بهم مى مانند كه بدر آدم وحوا همه را شد مادر,supplied,work_1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ʻAlī ibn Abī Ṭālib, Caliph, ca. 600-661",,person_34436377,Arabic,ar,,قد كنت عن لقاءه غنيّا هلم فاذن ههنا اليّا يقين هستى غنى از بازى او بيا نزديك اينك كوى وميدان,,,,,,,Catalogue no. Arabic MS 147B [7B],,,,,,,,,,,
Arabic MS 111_item_1,manuscript_13811-item1,,manuscript_13811,Arabic MS 111,,,manuscript,,,1,,,,,,,,,,Poetry and poetical extracts,supplied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arabic,ar,,لحمد الله رب العالمين ... قال الشيخ عبد الغفار الابهري الشافعى تغمده الله برحمته طفت بعض الدنيا وجربت الامور,,,,,,,Catalogue no. Arabic MS 484 [111],,,,,,,,,,,
Persian_MS_230_item_1,Persian_MS_230-item1,,manuscript_6714,Persian_MS_230,,,manuscript,,Persian_MS_230,1,,,,,,,,,,Lubb-i lubāb-i maʻnavī intikhāb-i mas̲navī; Lubb al-lubāb; لب لباب معنوی انتخاب مثنوی; لبّ اللباب,alt,work_2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kāshifī, Ḥusayn Vāʻiẓ, d. 1504 or 5 كاشفى، حسين بن علی واعظ النسفی الکاشفی",,person_90770167,Persian,fa,,,,,,,,,,,,,,,,,,,,
Arabic MS 105_item_1,manuscript_13805-item1,,manuscript_13805,Arabic MS 105,,,manuscript,,,1,,,,,,,,,,Badāʼiʻ al-zuhūr fī waqāʼiʻ al-duhūr; بدايع الزهور في وقايع الدهور; Splendid Flowers in Events of Ages,supplied,work_160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibn Iyās ابن اياس,,person_69063092,Arabic,ar,,ذكر ابتداء دولة الجراكسة. قال الله تعالى وتلك الايام نداولها بين الناس قيل ان اصل الجراكسة من العرب من قبيلة يقال لها بني غسان,لو كان عن طلب بالسعي ندركها: طار البزاة بارزاق العصافير انتهى ما اوردناه من اخبار الملك العادل طومان باى وذلك على سبيل الاختصار منها,,,,,,Catalogue no. Arabic MS 273 [105],,,,,,,,,,,
Persian_MS_224_item_1,Persian_MS_224-item1,,manuscript_6707,Persian_MS_224,,,manuscript,,Persian_MS_224,1,,,,,,,,,,Tīmūrnāmah; Ẓafarnāmah; تيمورنامه; ظفرنامه,alt,work_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hātifī, d. 1520 or 21 هاتفى",,person_79269545,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_542_item_1,Persian_MS_542-item1,,manuscript_7039,Persian_MS_542,,,manuscript,,Persian_MS_542,1,,,,,,,,,,Dīvān; دیوان,,work_20687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bābā Faghānī Shīrāzī, d. 1519 فغانی",,person_79448735,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_43_item_1,Persian_MS_43-item1,,manuscript_6926,Persian_MS_43,,,manuscript,,Persian_MS_43,1,,,,,,,,,,Dīvān-i Shāhī; ديوان شاهی,,work_20641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amīr Shāhī Sabzavārī, d. 1453 امير شاهى سبزوارى",,person_26536597,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_1_item_1,Persian_MS_1-item1,,manuscript_6574,Persian_MS_1,,,manuscript,,Persian_MS_1,1,,,,,,,,,,ʻAjāyib al-makhlūqāt; عجايب المخلوقات; عجايب المخلوقات و غرائب الموجودات; ʻAjāyib al-Makhlūqāt; عجايب المخلوقات; عجايب المخلوقات و غرائب الموجودات; ʻAjā’ib al-Makhlūqāt va Gharāʼib al-Mawjūdāt; ʻAjā’ib al-Makhlūqāt wa-Gharāʼib al-Mawjūdāt,alt,work_21033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Qazwīnī, Zakarīyā ibn Muḥammad, ca. 1203-1283 قزوينی، زكريا بن محمد",,person_74086465,Persian,fa,,,,,,,,,,,,,,,,,,,,
Arabic MS 21_item_1,manuscript_13721-item1,,manuscript_13721,Arabic MS 21,,,manuscript,,,1,,,,,,,,,,Mishkāt al-Maṣābīḥ; مشكوة المصابيح; Niche of Lamps,supplied,work_20442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khaṭīb al-Tibrīzī, Muḥammad ibn ʻAbd Allāh يحيى بن علي محمد بن عبد الله الخطيب التبريزي",,person_90082387,Arabic,ar,,,,,,,,,Catalogue no. Arabic MS 134 [21],,,,,,,,,,,
Persian_MS_387_item_1,manuscript_14603-item1,,manuscript_14603,Persian_MS_387,,,manuscript,,,1,,,,,,,,,,Rawz̤at al-Ṣafāʼ fī Sīrat al-Anbiyā wa-al-Mulūk; Rawḍat al-Ṣafāʼ; روضة الصفاء فی سیرة الانبيا و الملوك,alt,work_273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mīr Khvānd, Muḥammad ibn Khāvandshāh, 1433-1498 مير خواند، محمد بن خواندشاه",,person_175393012,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_393_item_1,Persian_MS_393-item1,,manuscript_6890,Persian_MS_393,,,manuscript,,Persian_MS_393,1,,,,,,,,,,Rawz̤at al-ṣafā fī Sīrat al-anbiyā wa-al-Mulūk; Rawḍat al-ṣafāʼ; روضة الصفاء فی سیرة الانبيا و الملوك,alt,work_273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mīr Khvānd, Muḥammad ibn Khāvandshāh, 1433-1498 مير خواند، محمد بن خواندشاه",,person_175393012,Persian,fa,,,,,,,,,,,,,,,,,,,,
Gaster_MS_Misc_1519_item_1,Gaster_MS_Misc_1519-item1,,manuscript_26515,Gaster_MS_Misc_1519,,,manuscript,,Gaster_MS_Misc_1519,1,,,,,,,,,,Kitāb Ṣuwar al-Kawākib al-Thābitah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anonymous ; al-Ṣūfī, ʻAbd al-Raḥmān ibn ʻUmar, ca. 903–986 أبو الحسين الصوفي، عبد الرحمن بن عمر، 291-376 هـ",,person_f407 person_117230225,Persian,fa,,صقحه‌ی ۱ (page 1): کواکب ذات الکرس: آن‌ کواکب‌ که بر سر است...,صقحه‌ی ۳۹ (page 39): باقی کواکب و او بجنوب مایل‌تر است.,,,,,,,,,,,,,,,,,
Arabic MS 35_item_1,manuscript_13735-item1,,manuscript_13735,Arabic MS 35,,,manuscript,,,1,,,,,,,,,,al-Mawāʻiẓ wa-al-iʻtibār fī dhikr al-khiṭaṭ wa-al-āthār; المواعظ والإعتبار في ذكر الخطط والآثار; Book of Admonition and Example in the Commemoration of Territorial Divisions and of Monuments,supplied,work_237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maqrīzī, Aḥmad ibn ʻAlī احمد بن علي المقريزي",,person_88345774,Arabic,ar,,ذكر حارات القاهرة وظواهرها ... وبالقاهرة وظواهرها عدة حارات,ذكر الخبر عن الامام الزيدي القائم بصنعاء اليمن ... فاني احمد اليك الله الذي لا الله الا هو واعلمك بكذا ... ويوصي في كتبه بتقوى الله ويذكر فيها آيات من القرآن انتهى والحمد الله رب العالمين,,,,,,Catalogue No. Arabic MS 268 [35],,,,,,,,,,,
Persian_MS_378_item_1,Persian_MS_378-item1,,manuscript_6876,Persian_MS_378,,,manuscript,,Persian_MS_378,1,,,,,,,,,,Tārīkh-i Firishtah; Gulshan-i Ibrāhīmī; تاريخ فرشته; گلشن ابراهیمی,alt,work_3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Firishtah, Muḥammad Qāsim Hindū Shāh Astarābādī, fl. ca. 1585–1625; فرشته، محمد قاسم هندوشاه استرآبادی",,person_95224795,Persian,fa,,برگ ۱پ (folio 1b): بسم الله الرحمن الرحيم * نورس بستان کلام قدیم | پیش وجود همه‌ٔ آیندگان * بیش بقای همه پایندگان | قافله(؟) [سابقه] سالار جهان قدم * مرسله پیوند گلوی قلم | داغ نه ناصیه داران پاک * تاج ده تخت نشینان خاک. چون بر حکم «کنت کثیراً و مخفیاً بقلم قدرت رقم ابداع بر صحیفهٔ احوال مصنوعات کشیده بدست عنایت شاهد نورس وجود را از بند عدم آزاد گردانید نسیم جان بخش روح پرور از چمن و نفخت فیه من روحی در احتراز آورده...,برگ ۴۶۶پ (folio 466b): ...روز آورد و هر چند سعی کرد که انرا بر گردانید شود منه...,,,,,"The text ends abruptly with a catchword indicating the next page, now Persian MS 379, folio 1a.; For other copies of this work held in the Rylands, see , Persian MS 380826 (formerly owned by an early translator of the work, Jonathan Scott), and 1014–1016 (3 vols). For a critical Persian edition, see Briggs. For English translations of selections, see Briggs, Scott, and Dow.",,,,,,,,,,,,
Syriac_MS_10_item_1,Syriac_MS_10-item1,,manuscript_7652,Syriac_MS_10,,,manuscript,,Syriac_MS_10,1,,,,,,,,,,Four gospels with commentary,,work_7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syriac and Arabic [Karshuni],syr,ar,,,,,,,,,,,,,,,,,,,
Persian_MS_422_item_1,Persian_MS_422-item1,,manuscript_6920,Persian_MS_422,,,manuscript,,Persian_MS_422,1,,,,,,,,,,Qiṣaṣ al-anbiyāʼ; قصص الأنبياء,,work_20855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faryābī, Maḥmūd ibn Aḥmad, -1210 or 1211 فاريابي، محمود بن أحمد",,person_310508396,Persian,fa,,,,,,,,,,,,,,,,,,,,
Syriac_MS_38_item_1,Syriac_MS_38-item1,,manuscript_7682,Syriac_MS_38,,,manuscript,,Syriac_MS_38,1,,,,,,,,,,"Four gospels, Syriac and Karshuni",,work_6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syriac and Arabic [Karshuni],syr,ar,,,,,,,,,,,,,,,,,,,
Persian_MS_344_item_1,Persian_MS_344-item1,,manuscript_6840,Persian_MS_344,,,manuscript,,Persian_MS_344,1,,,,,,,,,,Tārīkh-i Bharatpur; Vaqāyi‘-i jang-i Bharatpur; تاریخ بهرت پور; وقایع جنگ بهرت پور,alt,work_7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muḥammad Faz̤l ‘Aẓīm محمد فضل عظیم,,person_f2519,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_350_item_1,Persian_MS_350-item1,,manuscript_6847,Persian_MS_350,,,manuscript,,Persian_MS_350,1,,,,,,,,,,Mukhtaṣar muḥtawī ash‘ār; مختصر محتوی اشعار,,work_7230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,person_f407,Persian,fa,,,,,,,,,,,,,,,,,,,,
Pashto_MS_13_item_1,Pashto_MS_13-item1,1.0,manuscript_6563,Pashto_MS_13,,,manuscript,,Pashto_MS_13,1,,,,,,,,,,Rashīd al-bayān; رشيد البيان,,work_7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mullā ʻAbd al-Rashīd, active in 1716 ملا عبد الرشید",,person_f2399,Pashto,ps,,پس له حمد له صلوت دا رنګ وایم زه وتات,,,,,,"A manual of religious instruction in verse, much annotated in English",Mackenzie no.30,,,,,,,,,,,
Pashto_MS_13_item_2,Pashto_MS_13-item2,2.0,manuscript_6563,Pashto_MS_13,,,manuscript,,Pashto_MS_13,1,,,,,,,,,,Tawallud'nāmah; تولدنامه,,work_20868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anonymous,,person_f407,Pashto,ps,,اول وایم پزبان ښه ثنا د پاک سبحان,,,,,,A Pashto metrical translation of a Persian account of the miracles connected with the birth and childhood of Muhammad,Mackenzie no.140,,,,,,,,,,,
Persian_MS_436_item_1,Persian_MS_436-item1,,manuscript_6933,Persian_MS_436,,,manuscript,,Persian_MS_436,1,,,,,,,,,,Tārīkh-i Madīnah; تاریخ مدینه,,work_6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Samhūdī, ʻAlī ibn ʻAbd Allāh, 1440-1506 سمهودي، نور الدین علي بن احمد",,person_96961959,Persian,fa,,,,,,,,,"The text makes references to جذب القلوب الي ديار المحبوب Jaz̲b al-qulūb ilá diyār al-maḥbūb by ʻAbd al-Ḥaqq ibn Sayf al-Dīn Dihlavī, 1551-1642 عبد الحق بن سيف الدين دهلوى",,,,,,,,,,,
Persian_MS_807_item_1,Persian_MS_807-item1,,manuscript_7313,Persian_MS_807,,,manuscript,,Persian_MS_807,1,,,,,,,,,,Rawz̤at al-Ṣafāʼ fī Sīrat al-Anbiyā wa-al-Mulūk; Rawḍat al-Ṣafāʼ; روضة الصفاء فی سیرة الانبيا و الملوك,alt,work_273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mīr Khvānd, Muḥammad ibn Khāvandshāh, 1433-1498 مير خواند، محمد بن خواندشاه",,person_175393012,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_813_item_1,Persian_MS_813-item1,,manuscript_7320,Persian_MS_813,,,manuscript,,Persian_MS_813,1,,,,,,,,,,Latāyif al-Khayāl; لطايف الخيال; Latā’if al-Khayāl; لطائف الخيال; Taẕkirah-'i Nuṣrat; Majlis al-Shu‘arā; مجلس الشعرا,alt,work_22332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Navvāb Raz̤avī, Muḥammad Ṣāliḥ ibn Muḥsin, fl. ca. 1652–1676; نواب رضوی، محمد صالح ابن محسن",,person_f7882,Persian,fa,,صفحه‌ی ۱ (page 1): الحمد لله كما هو اهله و صلي الله على محمد و اله اجمعين. اما بهد: آمد آنكه اين رساله موسومه بلطايف الخيال بعد از آنكه انتخاب و تالبف بترتيب خاص كه در دباةه تفصيل تحقيق آن شده انتخاب ديگر از آن سده و موسو خلاصه لطایف الخیال گردیده و اضافه برآن ترتیب قاعده درین منتخب قرار دارد که هر جا مطلبی باشد بفاصله نوشته شود.,صفحه‌ی ۱۵۰۹ (page 1): جنون تکلیف صحرا می کند هر دم دم ما را(؟) * تو گل می کنم بر عشق با همسر خرد هویی,,,,,"Another chronicle of poets authored by Muḥammad ibn Muḥammad Dārābī bears the same title. Few complete copies of this work appear to survive. For an expanded redaction with a longer preface and indices by Muḥammad Naṣīr ibn Muḥammad Ja‘far, pen named 'Nuṣrat', see Ethé and Storey.",,,,,,,,,,,,
Persian_MS_185_item_1,Persian_MS_185-item1,,manuscript_6665,Persian_MS_185,,,manuscript,,Persian_MS_185,1,,,,,,,,,,Gulzār al-abrār; گلزار الابرار,,work_6949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muḥammad Ghiyāa b. Ḥasan b. Mūsà Shattārī,,person_86148207789100341231,Persian,fa,,,,,,,,Compiled circa 1612 CE.,,,,,,,,,,,,
Persian_MS_191_item_1,Persian_MS_191-item1,,manuscript_6672,Persian_MS_191,,,manuscript,,Persian_MS_191,1,,,,,,,,,,Akhlāq-i Muḥsinī; اخلاق محسنی; Makārim al-akhlāq; اخلاق المحسنی; Akhlāq al-Muḥsinī,alt,work_219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kāshifī, Ḥusayn Vāʻiẓ, d. 1504 or 5 كاشفي، حسين واعظ",,person_90770167,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_608_item_1,Persian_MS_608-item1,,manuscript_7109,Persian_MS_608,,,manuscript,,Persian_MS_608,1,,,,,,,,,,Sharḥ-i Būstān; شرح بوستان,,work_20369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,person_f407,Persian,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_1,Persian_MS_146-item1,,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,1,,,,,,,,,,Dah Majlis; ده مجلس; Dah Majālis; ده مجالس,alt,work_6745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kāshifī, Ḥusayn Vāʻiẓ, d. 1504 or 5 حسين واعظ كاشفى ; Anonymous",,person_90770167 person_f407,Persian,fa,,برگ ۱ر (folio 1a): مجلس اول در بیان کیفیت وقوع مصیبت کبری و واقعۀ عظمی وفات سید انبیا محمد مصطفی صلی الله علیه و آله از ابن عباس مرویست که چون حضرت رسول صلی الله علیه و آله از حجة الوداع برگشت بآنحضرت معلوم شد که رحلت او بعالم قدس نزدیک شده…,,,,,,"For a copy of the full work by Kāshifī, see Rylands Persian MS 376",,,,,,,,,,,,
Persian_MS_146_item_1,Persian_MS_146-item1-item1,1.1,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,1a,1a,1a,False,1.0,2.0,16.0,,,عظمی وفات سید انبیا محمد مصطفیمجلس اول دربیانکیفیت کیفیت وقوع مصیبت کبری و واقعۀعظمی وفات سید انبیا محمد مصطفی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_2,Persian_MS_146-item1-item2,1.2,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,12b,12b,12b,False,1.0,2.0,16.0,,,مجلس دوم در بیان وفات صدیقۀ کبری و بتول عذرا ام الائمه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_3,Persian_MS_146-item1-item3,1.3,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,20a,20a,20a,False,1.0,2.0,16.0,,,مجلس سیم در ذکر شهادت امیرالمومنین,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_4,Persian_MS_146-item1-item4,1.4,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,31b,31b,31b,False,1.0,2.0,16.0,,,مجلس چهارم در ذکر شهادت حسن مجتبی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_5,Persian_MS_146-item1-item5,1.5,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,40a,40a,40a,False,1.0,2.0,16.0,,,مجلس پنجم در ذکر توجه فرمودن حضرت سیدالشهدا علیه السلام به عراق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_6,Persian_MS_146-item1-item6,1.6,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,48b,48b,48b,False,1.0,2.0,16.0,,,مجلس ششم درذکر روانه نمودن حضرت سیدالشهد اعلیه السلام مسلم بن عقیل را به جانب کوفه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_7,Persian_MS_146-item1-item7,1.7,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,60a,60a,60a,False,1.0,2.0,16.0,,,در ذکر توجه فرمودن حضرت سیدالشهدا بعراق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_8,Persian_MS_146-item1-item8,1.8,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,73b,73b,73b,False,1.0,2.0,16.0,,,در ذکر شهادت حر علیه الرحمه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_9,Persian_MS_146-item1-item9,1.9,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,80b,80b,80b,False,1.0,2.0,16.0,,,مجلس هفتم در بیان شهادت سایر اصحاب سعادت انتساب حضرت سیدالشهدا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_10,Persian_MS_146-item1-item10,1.1,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,92b,92b,92b,False,1.0,2.0,16.0,,,شهادت اقارب مجلس دهم (کذا) در بیان اقارب آنحضرت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_11,Persian_MS_146-item1-item11,1.11,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,94a,94a,94a,False,1.0,2.0,16.0,,,در ذکر شهادت قاسم بن الحسن,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_12,Persian_MS_146-item1-item12,1.12,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,100a,100a,100a,False,1.0,2.0,16.0,,,مجلس یازدهم در ذکر شهادت عباس ابن امیرالمومنین,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_13,Persian_MS_146-item1-item13,1.13,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,103a,103a,103a,False,1.0,2.0,16.0,,,در ذکر شهادت علی اکبر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_14,Persian_MS_146-item1-item14,1.14,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,107a,107a,107a,False,1.0,2.0,16.0,,,مجلس یازدهم در ذکر بیان شهادت حضرت سیدالشهدا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_15,Persian_MS_146-item1-item15,1.15,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,114b,114b,114b,False,1.0,2.0,16.0,,,در ذکر شهادت عبدلله,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
Persian_MS_146_item_16,Persian_MS_146-item1-item16,1.16,manuscript_6626,Persian_MS_146,,,manuscript,,Persian_MS_146,2,116b,116b,116b,False,1.0,2.0,16.0,,,روانه شدن اهل بیت بشام در بیان واقعۀ جانگداز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa,,,,,,,,,,,,,,,,,,,,
